"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2021",34.818,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2021",21.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2020",29.363,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2020",36.113,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2020",22.145,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2019",30.959,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2019",37.358,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2019",23.589,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2018",32.246,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2018",38.365,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2018",24.752,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2017",30.546,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2017",37.105,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2017",22.817,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2022",67.038,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2022",71.206,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2022",58.963,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2021",67.533,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2021",70.928,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2021",60.721,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2020",67.134,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2020",70.559,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2020",60.127,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2019",66.84,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2019",69.823,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2019",61.146,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2018",68.072,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2018",71.325,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2018",61.722,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2017",68.175,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2017",70.492,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2017",63.997,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2016",69.733,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2016",72.422,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2016",64.784,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2015",69.563,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2015",72.266,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2015",64.522,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2014",69.248,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2014",71.939,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2014",64.045,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2013",70.079,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2013",72.266,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2013",65.926,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2011",70.84,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2011",73.345,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2011",65.828,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2010",70.988,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2010",73.152,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2010",66.672,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2019",80.854,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2019",80.698,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2019",81.061,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2022",4.677,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2022",3.388,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2022",5.956,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2021",5.086,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2021",3.817,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2021",6.342,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2020",6.251,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2020",4.885,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2020",7.646,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2019",5.451,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2019",4.272,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2019",6.607,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2018",6.034,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2018",4.023,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2018",7.977,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2017",6.355,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2017",4.742,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2017",7.911,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","2016",6.914,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
